기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,평균 인원,전회차 인원
코리아아이티(IT)아카데미학원,"(04100) 서울특별시 마포구 서강로 136 (노고산동 아이비타워) 2층,3층",클라우드를 활용한 보안 전문가 양성과정,1회차,보안엔지니어링(20010206),K-디지털 트레이닝,2022-12-30,2023-06-30,1000,22,11,11,16.33,해당 정보 없음
코리아아이티(IT)아카데미학원,"(04100) 서울특별시 마포구 서강로 136 (노고산동 아이비타워) 2층,3층",클라우드를 활용한 보안 전문가 양성과정,2회차,보안엔지니어링(20010206),K-디지털 트레이닝,2023-07-24,2024-01-24,1000,22,18,18,16.33,11
코리아아이티(IT)아카데미학원,"(04100) 서울특별시 마포구 서강로 136 (노고산동 아이비타워) 2층,3층",클라우드를 활용한 보안 전문가 양성과정,3회차,보안엔지니어링(20010206),K-디지털 트레이닝,2024-01-29,2024-08-01,1000,22,20,20,16.33,18
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-07-13,2024-01-25,1057,25,24,24,9.62,해당 정보 없음
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-29,2024-08-09,1057,25,24,24,9.62,24
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-22,2025-02-11,1057,20,14,14,9.62,24
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-14,2025-04-30,1057,20,15,15,9.62,14
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-10,2025-08-20,1057,20,1,0,9.62,15
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-17,2025-07-31,1057,20,0,0,9.62,해당 정보 없음
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-15,2025-07-29,1057,20,0,0,9.62,해당 정보 없음
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층","프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-22,2025-08-05,1057,20,0,0,9.62,해당 정보 없음
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,1회차,IT시스템관리(20010301),K-디지털 트레이닝,2023-12-28,2024-06-25,960,20,16,16,16.17,해당 정보 없음
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,2회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-01-29,2024-07-24,960,20,18,18,16.17,16
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,3회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-07-01,2024-12-27,960,20,18,18,16.17,18
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,4회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-08-05,2025-02-03,960,25,24,24,16.17,18
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,5회차,IT시스템관리(20010301),K-디지털 트레이닝,2025-01-13,2025-07-09,960,25,20,20,16.17,24
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,6회차,IT시스템관리(20010301),K-디지털 트레이닝,2025-03-10,2025-09-03,960,25,1,1,16.17,20
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-06-12,2023-12-27,1080,20,8,8,12.0,해당 정보 없음
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-07-31,2024-02-19,1080,30,16,16,12.0,8
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-09-11,2024-03-29,1080,28,10,10,12.0,16
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-10-23,2024-05-16,1080,30,13,13,12.0,10
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-29,2024-08-23,1080,20,19,19,12.0,13
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-04,2024-09-25,1080,30,16,16,12.0,19
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-11-08,1080,28,10,10,12.0,16
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-27,2024-12-19,1080,30,18,18,12.0,10
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-22,2025-02-14,1080,30,20,20,12.0,18
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-09,2025-04-03,1080,20,14,14,12.0,20
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",11회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-20,2025-08-12,1080,30,20,0,12.0,14
중앙HTA IT교육원,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",12회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-24,2025-09-08,1080,30,1,0,12.0,해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-05-30,2023-10-17,767,48,29,29,24.12,해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-07-03,2023-11-13,767,55,45,45,24.12,29
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-08-16,2023-12-27,767,48,32,32,24.12,45
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-09-11,2024-01-23,767,48,16,16,24.12,32
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-10-16,2024-02-22,767,48,15,15,24.12,16
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-11,2024-04-22,767,48,15,15,24.12,15
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-29,2024-06-13,767,48,21,21,24.12,15
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프론트엔드 개발자 부트캠프(리액트&뷰),8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-20,2024-08-06,767,48,20,20,24.12,21
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",1회차,빅데이터분석(20010105),K-디지털 트레이닝,2021-11-29,2022-05-27,956,30,21,21,16.78,해당 정보 없음
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",2회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-03-10,2022-08-30,956,30,24,24,16.78,21
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",3회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-06-16,2022-12-07,956,30,16,16,16.78,24
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",4회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-03-06,2023-08-25,956,30,22,22,16.78,16
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",6회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-07-05,2023-12-28,956,30,16,16,16.78,22
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",7회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-09-18,2024-03-18,956,30,13,13,16.78,16
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",8회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-01-29,2024-07-25,956,30,12,12,16.78,13
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",9회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-06-03,2024-12-30,956,30,15,15,16.78,12
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부","AI데이터플랫폼(with Python, JAVA, Spring)을 활용한 빅데이터 분석 전문가 과정",10회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-07-15,2025-01-14,956,30,12,12,16.78,15
KH정보교육원 당산지원,(07212) 서울특별시 영등포구 선유동2로 57 이레빌딩 19층 20층,(디지털컨버전스)공공데이터 융합 자바개발자 양성과정2,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-01-29,2024-07-17,888,30,26,26,26.0,해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-06-07,2022-11-29,960,30,17,17,23.78,해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-08-23,2023-02-20,960,30,21,21,23.78,17
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-01-26,2023-08-08,960,30,23,23,23.78,21
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-07,2023-09-08,960,30,29,29,23.78,23
